id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
179691333	SALES_RESIDENTIAL	Spacious 3 Bedroom Penthouse Apartment	$1,850,000	2021-07-23 09:23:10	2024-01-09 00:15:00	The Shard - Coming Soon to Woden Town Centre	Phillip	ACT	2606	-35.345972470331	149.083952387242	OTHER	3250	Agent	LJ Hooker Project Marketing	Andrew Ligdopoulos	3.0	3	3	6.0		[]
179691334	SALES_RESIDENTIAL	3 Bedroom Apartment	$849,000+	2021-07-23 09:23:01	2024-01-09 00:15:00	The Shard - Coming Soon to Woden Town Centre	Phillip	ACT	2606	-35.345972470331	149.083952387242	OTHER	3250	Agent	LJ Hooker Project Marketing	Andrew Ligdopoulos	3.0	2	2	6.0		[]
179695210	SALES_RESIDENTIAL	3 Bedroom Apartment	$819,000+	2021-07-23 09:22:58	2024-01-09 00:15:01	The Shard - Coming Soon to Woden Town Centre	Phillip	ACT	2606	-35.345972470331	149.083952387242	OTHER	3250	Agent	LJ Hooker Project Marketing	Andrew Ligdopoulos	3.0	2	2	6.0		[]
179696718	SALES_RESIDENTIAL	Spacious 3 Bedroom Apartment	$1,175,000+	2021-07-23 09:22:55	2024-01-09 00:15:00	The Shard - Coming Soon to Woden Town Centre	Phillip	ACT	2606	-35.345972470331	149.083952387242	OTHER	3250	Agent	LJ Hooker Project Marketing	Andrew Ligdopoulos	3.0	2	3	6.0		[]
179696719	SALES_RESIDENTIAL	4 Bedroom Penthouse Apartment	$2,995,000	2021-07-23 09:23:07	2024-01-09 00:15:00	The Shard - Coming Soon to Woden Town Centre	Phillip	ACT	2606	-35.345972470331	149.083952387242	OTHER	3250	Agent	LJ Hooker Project Marketing	Andrew Ligdopoulos	4.0	3	3	6.0		[]
179708026	SALES_RESIDENTIAL	1 Bedroom Apartment	$499,000+	2021-07-23 09:22:47	2024-01-09 00:15:00	The Shard - Coming Soon to Woden Town Centre	Phillip	ACT	2606	-35.345972470331	149.083952387242	OTHER	3250	Agent	LJ Hooker Project Marketing	Andrew Ligdopoulos	1.0	1	1	6.0		[]
179708027	SALES_RESIDENTIAL	2 Bedroom Ensuite Apartment	$679,000+	2021-07-23 09:22:50	2024-01-09 00:15:00	The Shard - Coming Soon to Woden Town Centre	Phillip	ACT	2606	-35.345972470331	149.083952387242	OTHER	3250	Agent	LJ Hooker Project Marketing	Andrew Ligdopoulos	2.0	2	2	6.0		[]
179708028	SALES_RESIDENTIAL	1 Bedroom + MPR Apartment	$539,900+	2021-07-23 09:22:52	2024-01-09 00:15:01	The Shard - Coming Soon to Woden Town Centre	Phillip	ACT	2606	-35.345972470331	149.083952387242	OTHER	3250	Agent	LJ Hooker Project Marketing	Andrew Ligdopoulos	1.0	1	1	6.0		[]
180250162	SALES_RESIDENTIAL	2 Bedroom Apartment with Study	$756,000+	2022-01-19 13:18:17	2024-01-09 00:15:01	Nue - A Brand Nue Gungahlin	Gungahlin	ACT	2912	-35.189608219237	149.14267598698	APARTMENT	3250	Agent	LJ Hooker Project Marketing	James Herbert	2.0	2	2	5.1		[]
180250163	SALES_RESIDENTIAL	3 Bedroom Apartment	$1,071,000+	2022-01-19 13:19:24	2024-01-09 00:15:01	Nue - A Brand Nue Gungahlin	Gungahlin	ACT	2912	-35.189608219237	149.14267598698	APARTMENT	3250	Agent	LJ Hooker Project Marketing	James Herbert	3.0	2	2	5.1		[]
180256981	SALES_RESIDENTIAL	1 Bedroom Apartment	$460,000+	2022-01-19 13:19:40	2024-01-09 00:15:01	Nue - A Brand Nue Gungahlin	Gungahlin	ACT	2912	-35.189608219237	149.14267598698	APARTMENT	3250	Agent	LJ Hooker Project Marketing	James Herbert	1.0	1	1	5.1		[]
